customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity
2863-IMQDR,Female,0,No,No,61,Yes,Yes,DSL,Yes
5686-CMAWK,Male,0,No,No,17,Yes,Yes,Fiber optic,No
5651-CRHKQ,Female,0,Yes,No,41,Yes,No,Fiber optic,No
6905-NIQIN,Male,0,No,No,1,Yes,No,DSL,No
8204-YJCLA,Male,1,Yes,Yes,72,No,No phone service,DSL,Yes
5167-ZFFMM,Male,0,No,No,1,Yes,Yes,Fiber optic,No
6583-SZVGP,Male,0,No,No,48,Yes,Yes,Fiber optic,No
4895-TMWIR,Male,1,Yes,No,11,Yes,No,No,No internet service
0533-BNWKF,Female,1,Yes,No,55,Yes,Yes,Fiber optic,No
1708-PBBOA,Female,0,No,No,42,No,No phone service,DSL,Yes
8782-LKFPK,Male,0,No,No,44,Yes,Yes,Fiber optic,No
5522-JBWMO,Male,0,No,Yes,1,Yes,No,DSL,No
3597-MVHJT,Female,0,No,No,27,Yes,Yes,Fiber optic,No
9774-NRNAU,Male,1,Yes,No,27,Yes,Yes,DSL,No
0224-RLWWD,Female,1,No,No,2,Yes,No,DSL,No
9967-ATRFS,Female,0,No,No,19,Yes,No,No,No internet service
3951-NJCVI,Female,1,Yes,No,42,Yes,Yes,Fiber optic,No
2977-CEBSX,Female,0,No,No,66,Yes,Yes,DSL,Yes
0177-PXBAT,Male,1,Yes,No,33,Yes,Yes,Fiber optic,Yes
6599-CEBNN,Female,0,No,No,34,Yes,No,Fiber optic,No
2519-ERQOJ,Male,1,No,No,33,No,No phone service,DSL,No
5876-QMYLD,Female,0,Yes,Yes,23,Yes,No,No,No internet service
2277-AXSDC,Female,0,No,No,32,Yes,No,No,No internet service
9442-JTWDL,Female,0,No,No,11,Yes,No,No,No internet service
0979-PHULV,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,No
3067-SVMTC,Female,0,Yes,No,68,Yes,No,DSL,Yes
5495-GPSRW,Male,0,No,No,20,Yes,No,No,No internet service
7606-BPHHN,Male,0,No,No,72,Yes,No,No,No internet service
4742-DRORA,Male,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes
0111-KLBQG,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No
4800-VHZKI,Female,0,No,No,1,Yes,No,No,No internet service
7989-CHGTL,Male,0,No,No,1,Yes,No,No,No internet service
0334-GDDSO,Male,1,No,No,3,Yes,Yes,Fiber optic,No
4163-NCJAK,Female,0,Yes,No,46,Yes,Yes,No,No internet service
5233-AOZUF,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No
5973-EJGDP,Male,0,No,No,51,Yes,Yes,Fiber optic,No
1996-DBMUS,Female,1,Yes,No,48,Yes,No,Fiber optic,No
7916-VCCPB,Female,0,Yes,Yes,16,Yes,No,Fiber optic,No
4686-GEFRM,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No
5249-QYHEX,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service
0578-SKVMF,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No
5564-NEMQO,Female,1,No,No,1,Yes,No,Fiber optic,No
2233-FAGXV,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service
5605-IYGFG,Female,0,No,No,7,Yes,No,Fiber optic,No
7663-ZTEGJ,Male,0,No,Yes,29,Yes,Yes,Fiber optic,No
3935-TBRZZ,Male,0,Yes,Yes,44,Yes,Yes,No,No internet service
8111-BKVDS,Female,0,No,No,10,No,No phone service,DSL,Yes
2055-SIFSS,Female,1,Yes,No,55,Yes,Yes,DSL,No
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No
8734-DKSTZ,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,No
4360-PNRQB,Male,0,No,No,18,Yes,Yes,Fiber optic,No
6152-ONASV,Female,0,Yes,No,68,Yes,Yes,DSL,Yes
9063-ZGTUY,Female,0,Yes,Yes,61,Yes,No,No,No internet service
7781-HVGMK,Female,0,Yes,Yes,72,No,No phone service,DSL,Yes
2181-UAESM,Male,0,No,No,2,Yes,No,DSL,Yes
2957-LOLHO,Male,0,No,No,12,Yes,No,DSL,No
6048-NJXHX,Male,0,Yes,No,41,Yes,No,No,No internet service
2320-SLKMB,Female,0,No,No,26,No,No phone service,DSL,No
4980-URKXC,Male,0,Yes,No,36,Yes,No,No,No internet service
4376-KFVRS,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
5886-VLQVU,Male,0,Yes,No,35,Yes,Yes,Fiber optic,No
3577-AMVUX,Male,0,No,No,1,Yes,No,DSL,No
0771-WLCLA,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes
5628-RKIFK,Female,1,No,No,49,Yes,Yes,Fiber optic,Yes
0206-TBWLC,Female,0,Yes,No,54,Yes,Yes,Fiber optic,Yes
2937-FTHUR,Female,0,No,Yes,18,Yes,Yes,DSL,Yes
1910-FMXJM,Female,0,Yes,No,36,Yes,No,Fiber optic,No
7752-XUSCI,Female,0,No,No,60,Yes,Yes,Fiber optic,No
4110-PFEUZ,Female,0,No,No,1,Yes,No,Fiber optic,No
0732-OCQOC,Female,0,Yes,Yes,52,Yes,Yes,No,No internet service
5168-MSWXT,Male,0,Yes,Yes,8,Yes,No,Fiber optic,No
1090-ESELR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,Yes
8592-PLTMQ,Female,0,No,No,64,Yes,Yes,No,No internet service
5760-WRAHC,Female,1,No,No,22,Yes,No,DSL,Yes
8847-GEOOQ,Male,0,Yes,No,60,No,No phone service,DSL,No
0256-LTHVJ,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No
4785-FCIFB,Female,0,Yes,No,61,Yes,Yes,No,No internet service
8313-NDOIA,Female,0,No,No,24,Yes,Yes,Fiber optic,No
5149-CUZUJ,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No
0942-KOWSM,Female,0,Yes,Yes,30,Yes,No,DSL,No
4237-CLSMM,Male,0,Yes,No,2,Yes,No,No,No internet service
1452-VOQCH,Male,0,No,No,1,Yes,Yes,Fiber optic,No
4719-UMSIY,Male,0,No,Yes,6,Yes,No,No,No internet service
6614-VBEGU,Female,0,Yes,No,24,Yes,No,DSL,No
0880-TKATG,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No
3811-VBYBZ,Male,0,No,No,7,Yes,Yes,Fiber optic,No
1480-BKXGA,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
2996-XAUVF,Male,0,No,No,70,No,No phone service,DSL,No
9076-AXYIK,Male,1,Yes,No,64,Yes,Yes,Fiber optic,No
5968-XQIVE,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No
8896-RAZCR,Female,0,No,Yes,44,Yes,No,No,No internet service
4640-UHDOS,Female,0,Yes,Yes,13,Yes,No,DSL,No
4933-IKULF,Female,1,No,No,17,Yes,No,No,No internet service
3583-EKAPL,Male,0,No,No,1,Yes,No,DSL,No
1304-BCCFO,Male,0,Yes,No,9,Yes,No,DSL,No
4104-PVRPS,Male,0,Yes,No,24,Yes,No,DSL,Yes
9399-APLBT,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No
2359-KMGLI,Male,0,No,No,24,Yes,Yes,Fiber optic,No
3780-DDGSE,Male,1,Yes,Yes,35,Yes,No,DSL,No
4431-EDMIQ,Female,0,Yes,Yes,7,Yes,No,DSL,Yes
0306-JAELE,Male,0,No,No,5,Yes,No,Fiber optic,No
6227-HWPWX,Female,0,No,Yes,15,Yes,No,Fiber optic,No
0486-LGCCH,Male,0,Yes,Yes,11,Yes,No,No,No internet service
0447-BEMNG,Female,0,Yes,No,48,No,No phone service,DSL,Yes
4612-SSVHJ,Female,1,No,No,20,Yes,No,Fiber optic,No
5168-MQQCA,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No
5949-XIKAE,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No
7971-HLVXI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No
9094-AZPHK,Female,0,No,No,15,Yes,Yes,Fiber optic,No
3649-JPUGY,Male,0,No,No,72,Yes,Yes,DSL,No
4472-LVYGI,Female,0,Yes,Yes,0,No,No phone service,DSL,Yes
8372-JUXUI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No
3552-CTCYF,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,No
6778-YSNIH,Female,0,No,No,2,Yes,No,DSL,No
0388-EOPEX,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes
5756-OZRIO,Male,1,Yes,No,61,Yes,Yes,DSL,No
6579-JPICP,Male,0,No,No,1,Yes,No,No,No internet service
8205-OTCHB,Male,0,No,No,22,No,No phone service,DSL,No
4134-BSXLX,Male,0,Yes,No,28,Yes,No,DSL,Yes
0505-SPOOW,Female,0,Yes,No,70,Yes,No,No,No internet service
6235-VDHOM,Female,1,No,No,5,No,No phone service,DSL,No
7783-YKGDV,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes
4374-YMUSQ,Male,0,No,No,34,Yes,Yes,Fiber optic,Yes
4513-CXYIX,Female,1,Yes,No,71,Yes,Yes,Fiber optic,Yes
3957-HHLMR,Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes
7803-XOCCZ,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes
5736-YEJAX,Male,0,No,Yes,69,Yes,Yes,DSL,Yes
5609-CEBID,Female,1,No,No,20,Yes,Yes,Fiber optic,No
8981-FJGLA,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No
7218-HKQFK,Male,0,Yes,No,2,Yes,No,Fiber optic,No
4636-QRJKY,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No
1135-LMECX,Female,0,No,No,1,Yes,No,No,No internet service
4332-MUOEZ,Male,1,Yes,Yes,20,Yes,No,Fiber optic,Yes
8535-SFUTN,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes
5956-VKDTT,Female,1,Yes,No,5,Yes,Yes,Fiber optic,No
8677-HDZEE,Female,0,No,No,56,Yes,Yes,Fiber optic,No
2475-MROZF,Male,0,No,No,30,Yes,Yes,Fiber optic,Yes
9412-GHEEC,Male,0,No,No,40,Yes,Yes,Fiber optic,No
3482-ABPKK,Female,0,No,No,28,Yes,No,DSL,Yes
6705-LXORM,Female,1,Yes,No,5,Yes,No,Fiber optic,No
0257-ZESQC,Female,1,Yes,No,27,Yes,No,Fiber optic,Yes
7531-GQHME,Male,0,No,No,12,Yes,No,No,No internet service
5174-ITUMV,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No
4109-CYRBD,Male,1,Yes,No,29,Yes,Yes,DSL,No
0913-XWSCN,Male,0,Yes,Yes,55,Yes,Yes,Fiber optic,No
6825-UYPFK,Female,0,No,No,23,Yes,Yes,Fiber optic,No
8397-MVTAZ,Male,0,Yes,No,34,Yes,Yes,Fiber optic,No
0750-EBAIU,Male,0,No,No,52,Yes,No,Fiber optic,Yes
8606-CIQUL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
3571-DPYUH,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No
7601-GNDYK,Male,0,Yes,Yes,35,Yes,No,No,No internet service
0356-OBMAC,Female,1,No,No,56,Yes,Yes,Fiber optic,No
8067-NIOYM,Female,0,Yes,Yes,24,Yes,No,No,No internet service
1403-GYAFU,Male,0,Yes,Yes,70,Yes,No,No,No internet service
4234-XTNEA,Male,0,No,No,2,Yes,No,Fiber optic,No
1297-VQDRP,Male,1,Yes,Yes,68,Yes,Yes,Fiber optic,No
9282-IZGQK,Female,0,No,No,1,Yes,Yes,Fiber optic,No
5348-CAGXB,Male,0,No,No,12,Yes,Yes,Fiber optic,No
0621-HJWXJ,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No
5844-QVTAT,Female,0,Yes,Yes,33,Yes,No,DSL,Yes
8905-IAZPF,Female,0,Yes,No,69,Yes,No,Fiber optic,No
5394-MEITZ,Female,0,Yes,Yes,60,Yes,No,DSL,No
6859-QNXIQ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
2782-LFZVW,Female,0,No,No,11,Yes,Yes,DSL,No
2866-IKBTM,Female,0,No,No,1,Yes,No,No,No internet service
1342-JPNKI,Male,0,No,No,10,Yes,Yes,Fiber optic,No
2817-NTQDO,Male,0,No,No,13,No,No phone service,DSL,Yes
7129-AZJDE,Male,0,Yes,Yes,34,Yes,No,Fiber optic,No
6986-IJDHX,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No
2560-PPCHE,Female,0,No,No,65,Yes,Yes,Fiber optic,No
4676-MQUEA,Male,1,Yes,No,50,Yes,Yes,Fiber optic,Yes
8138-EALND,Male,0,No,No,15,Yes,No,No,No internet service
3580-HYCSP,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
1352-HNSAW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
2075-PUEPR,Male,0,Yes,Yes,55,Yes,No,No,No internet service
1982-FEBTD,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service
5301-GAUUY,Male,0,No,No,32,Yes,Yes,Fiber optic,No
5791-KAJFD,Female,0,Yes,Yes,56,Yes,Yes,DSL,Yes
2654-VBVPB,Female,0,No,No,1,Yes,No,No,No internet service
1154-HYWWO,Male,0,No,No,38,Yes,No,DSL,Yes
2501-XWWTZ,Male,0,No,No,11,Yes,No,Fiber optic,No
3716-UVSPD,Male,0,No,No,1,Yes,No,DSL,No
6815-ABQFQ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No
7343-EOBEU,Male,0,Yes,No,3,Yes,Yes,No,No internet service
3701-SFMUH,Male,0,Yes,Yes,7,Yes,No,DSL,Yes
6103-LIANB,Male,0,Yes,Yes,59,Yes,Yes,Fiber optic,No
7319-VENRZ,Male,0,No,No,7,Yes,No,DSL,No
5846-NEQVZ,Male,0,Yes,Yes,71,Yes,No,DSL,Yes
6967-QIQRV,Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes
5781-RFZRP,Male,0,Yes,No,71,Yes,Yes,DSL,Yes
0939-YAPAF,Female,0,No,No,35,Yes,Yes,Fiber optic,No
0308-IVGOK,Female,0,No,No,11,No,No phone service,DSL,No
7293-LSCDV,Female,0,Yes,Yes,60,Yes,No,No,No internet service
7025-WCBNE,Male,1,No,No,47,Yes,Yes,DSL,No
5756-JYOJT,Female,0,No,No,11,Yes,No,DSL,No
4710-FDUIZ,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No
6030-REHUX,Female,1,Yes,No,28,Yes,Yes,Fiber optic,No
9548-LIGTA,Male,0,Yes,No,61,Yes,No,DSL,Yes
5150-LJNSR,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,Yes
8270-RKSAP,Male,0,No,No,9,Yes,No,Fiber optic,No
6522-YRBXD,Male,1,Yes,No,35,Yes,Yes,Fiber optic,Yes
2640-LYMOV,Male,0,No,No,2,Yes,No,No,No internet service
1218-VKFPE,Female,0,Yes,Yes,12,Yes,No,No,No internet service
3627-FHKBK,Female,0,No,No,1,Yes,No,Fiber optic,Yes
2865-TCHJW,Female,1,No,No,4,Yes,Yes,Fiber optic,No
1423-BMPBQ,Female,0,Yes,Yes,1,Yes,No,No,No internet service
2393-DIVAI,Female,0,No,No,3,Yes,No,No,No internet service
5192-EBGOV,Female,1,No,No,1,Yes,Yes,Fiber optic,No
4568-KNYWR,Male,0,No,No,52,Yes,No,DSL,Yes
8752-IMQOS,Male,0,Yes,Yes,5,Yes,No,No,No internet service
0742-LAFQK,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
0795-LAFGP,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes
0619-OLYUR,Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes
5512-IDZEI,Male,0,Yes,Yes,46,Yes,Yes,No,No internet service
0459-SPZHJ,Male,0,Yes,Yes,63,Yes,Yes,DSL,Yes
0215-BQKGS,Male,0,No,No,30,Yes,No,Fiber optic,Yes
9244-ZVAPM,Male,0,No,No,1,Yes,No,DSL,No
0719-SYFRB,Female,0,No,No,12,Yes,Yes,DSL,Yes
8208-EUMTE,Male,0,No,No,16,No,No phone service,DSL,Yes
5172-MIGPM,Male,0,No,No,4,Yes,Yes,DSL,No
1710-RCXUS,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No
0374-FIUCA,Male,0,Yes,No,65,Yes,No,No,No internet service
5839-SUYVZ,Male,0,No,No,16,Yes,No,Fiber optic,No
5173-ZXXXL,Male,0,No,No,2,Yes,No,No,No internet service
1096-ADRUX,Female,0,Yes,Yes,66,Yes,Yes,Fiber optic,No
2001-MCUUW,Male,0,No,No,46,Yes,Yes,Fiber optic,No
2731-GJRDG,Female,0,No,No,32,Yes,Yes,Fiber optic,Yes
4723-BEGSG,Male,0,Yes,No,72,Yes,Yes,DSL,Yes
6516-NKQBO,Male,0,Yes,Yes,38,Yes,No,DSL,Yes
8672-OAUPW,Male,0,No,Yes,51,Yes,No,DSL,No
8207-DMRVL,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
3419-SNJJD,Female,1,Yes,No,65,Yes,Yes,Fiber optic,Yes
6543-CPZMK,Male,0,Yes,Yes,9,No,No phone service,DSL,No
4765-OXPPD,Female,0,Yes,Yes,9,Yes,No,DSL,Yes
2804-ETQDK,Male,0,No,Yes,66,Yes,No,No,No internet service
6689-VRRTK,Female,1,No,No,44,Yes,Yes,Fiber optic,Yes
7138-GIRSH,Male,0,No,No,50,Yes,Yes,DSL,No
9396-ZSFLL,Female,0,No,No,15,Yes,Yes,DSL,No
6464-KEXXH,Male,0,No,No,8,No,No phone service,DSL,No
7134-MJPDY,Female,1,No,No,66,Yes,Yes,Fiber optic,No
5240-CAOYT,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes
4059-IIEBK,Female,0,No,No,7,Yes,Yes,Fiber optic,No
4881-JVQOD,Male,1,Yes,Yes,10,No,No phone service,DSL,No
0516-UXRMT,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes
4851-BQDNX,Male,0,Yes,Yes,40,Yes,No,Fiber optic,No
5148-HKFIR,Female,0,No,No,20,Yes,No,No,No internet service
1009-IRMNA,Female,0,No,No,7,Yes,No,No,No internet service
3003-CMDUU,Female,0,Yes,No,25,Yes,No,Fiber optic,No
5016-IBERQ,Male,0,Yes,No,23,Yes,Yes,Fiber optic,No
6797-UCJHZ,Female,1,Yes,No,66,Yes,Yes,Fiber optic,No
2469-DTSGX,Female,1,No,No,72,Yes,Yes,Fiber optic,No
4554-YGZIH,Male,1,Yes,No,49,Yes,Yes,Fiber optic,No
5099-BAILX,Male,1,Yes,Yes,43,Yes,Yes,Fiber optic,No
9931-KGHOA,Female,0,Yes,No,46,Yes,Yes,DSL,Yes
1775-KWJKQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
7665-VIGUD,Male,0,No,No,10,Yes,No,No,No internet service
9411-TPQQV,Female,0,No,No,40,No,No phone service,DSL,Yes
7207-RMRDB,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,No
7954-MLBUN,Male,0,No,No,31,Yes,No,Fiber optic,No
2077-DDHJK,Female,0,Yes,No,68,Yes,Yes,DSL,Yes
4913-EHYUI,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,Yes
0195-IESCP,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No
9574-BOSMD,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service
4580-TMHJU,Female,0,Yes,Yes,43,Yes,No,DSL,No
0970-ETWGE,Male,0,No,No,1,Yes,No,Fiber optic,No
4908-XAXAY,Female,1,No,No,49,Yes,No,Fiber optic,No
8404-VLQFB,Female,0,Yes,Yes,15,Yes,Yes,No,No internet service
1626-ERCMM,Male,1,Yes,No,20,Yes,Yes,Fiber optic,No
0887-HJGAR,Male,0,No,No,1,Yes,No,DSL,No
2391-IPLOP,Male,0,Yes,Yes,50,Yes,Yes,DSL,No
5644-PDMZC,Female,1,No,No,2,Yes,Yes,Fiber optic,No
3509-GWQGF,Male,1,No,No,24,Yes,No,Fiber optic,No
9576-ANLXO,Female,0,No,No,3,Yes,No,Fiber optic,No
2024-BASKD,Female,0,No,No,1,Yes,No,Fiber optic,No
5845-BZZIB,Male,0,Yes,Yes,35,Yes,No,No,No internet service
1140-UKVZG,Female,0,No,No,17,Yes,Yes,No,No internet service
4160-AMJTL,Female,1,No,No,8,Yes,No,No,No internet service
5183-SNMJQ,Male,0,No,No,10,Yes,No,Fiber optic,No
8100-PNJMH,Male,0,Yes,Yes,68,Yes,Yes,DSL,Yes
7838-LAZFO,Male,0,Yes,No,45,Yes,No,DSL,Yes
4464-JCOLN,Male,0,Yes,Yes,2,Yes,No,No,No internet service
2085-JVGAD,Male,0,Yes,No,37,Yes,No,No,No internet service
5650-VDUDS,Female,0,No,No,4,No,No phone service,DSL,No
8095-WANWK,Female,0,No,No,10,Yes,No,DSL,No
3030-ZKIWL,Male,0,No,No,1,Yes,No,No,No internet service
9565-FLVCG,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes
8755-OGKNA,Female,0,Yes,Yes,57,Yes,No,No,No internet service
2800-VEQXM,Female,0,No,No,3,Yes,No,Fiber optic,No
7538-GWHML,Female,0,No,No,2,Yes,No,Fiber optic,No
5533-RJFTJ,Male,0,No,No,49,No,No phone service,DSL,No
3859-CVCET,Female,0,No,No,4,Yes,No,DSL,No
0214-JHPFW,Female,0,Yes,No,70,No,No phone service,DSL,No
5642-MHDQT,Female,0,Yes,Yes,53,Yes,No,No,No internet service
3088-FVYWK,Male,0,Yes,Yes,53,Yes,Yes,No,No internet service
3276-HDUEG,Female,0,No,No,1,Yes,Yes,Fiber optic,No
9092-GDZKO,Male,0,No,No,22,Yes,Yes,No,No internet service
0823-HSCDJ,Male,1,No,No,52,No,No phone service,DSL,No
3729-OWRVL,Male,1,No,No,65,Yes,Yes,Fiber optic,Yes
2324-AALNO,Female,0,No,No,48,Yes,Yes,No,No internet service
0822-GAVAP,Female,0,No,No,2,No,No phone service,DSL,No
5760-IFJOZ,Male,0,No,No,3,Yes,Yes,Fiber optic,No
2826-UWHIS,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No
1448-PWKYE,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No
7501-IWUNG,Female,0,Yes,Yes,61,Yes,No,DSL,No
4957-TREIR,Male,0,No,No,3,Yes,No,DSL,Yes
7251-LJBQN,Female,1,No,No,40,Yes,Yes,Fiber optic,No
8040-MNRTF,Female,0,No,No,1,Yes,No,Fiber optic,No
1536-HBSWP,Female,0,No,No,1,Yes,No,DSL,No
5313-FPXWG,Male,0,No,No,51,Yes,Yes,No,No internet service
0067-DKWBL,Male,1,No,No,2,Yes,No,DSL,Yes
0946-FKYTX,Male,0,No,No,52,No,No phone service,DSL,No
5076-YVXCM,Male,0,No,No,51,Yes,Yes,Fiber optic,No
8262-COGGB,Male,0,No,No,1,Yes,No,No,No internet service
6663-JOCQO,Male,0,Yes,Yes,31,Yes,Yes,DSL,Yes
9620-QJREV,Male,0,No,Yes,47,Yes,No,No,No internet service
2276-YDAVZ,Female,0,No,No,3,Yes,Yes,Fiber optic,No
2682-KEVRP,Female,1,No,No,22,Yes,No,No,No internet service
2480-JZOSN,Female,0,Yes,No,1,Yes,No,No,No internet service
0078-XZMHT,Male,0,Yes,No,72,Yes,Yes,DSL,No
5896-NPFWW,Male,0,Yes,Yes,3,Yes,No,DSL,No
9978-HYCIN,Male,1,Yes,Yes,47,Yes,No,Fiber optic,No
8338-QIUNR,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
1525-LNLOJ,Male,0,Yes,Yes,66,Yes,Yes,DSL,No
9450-TRJUU,Male,0,No,No,35,Yes,Yes,Fiber optic,No
1766-GKNMI,Male,0,No,No,29,Yes,Yes,Fiber optic,No
6942-LBFDP,Female,0,No,No,2,Yes,No,No,No internet service
1456-TWCGB,Male,0,No,No,4,Yes,No,DSL,No
7133-VBDCG,Female,0,No,No,25,Yes,No,Fiber optic,Yes
7596-ZYWBB,Female,0,No,No,65,Yes,No,DSL,Yes
8329-UTMVM,Male,1,No,No,27,Yes,Yes,Fiber optic,No
3014-WJKSM,Male,0,Yes,No,29,Yes,No,Fiber optic,No
3347-YJZZE,Male,0,Yes,Yes,29,Yes,Yes,DSL,No
1029-QFBEN,Male,0,No,No,1,Yes,No,No,No internet service
7929-DMBCV,Female,0,Yes,No,20,Yes,No,Fiber optic,No
9661-JALZV,Female,0,No,No,58,Yes,Yes,No,No internet service
5433-KYGHE,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes
4312-KFRXN,Male,0,Yes,No,72,Yes,Yes,No,No internet service
5575-TPIZQ,Male,0,No,No,46,Yes,Yes,Fiber optic,Yes
0114-IGABW,Female,0,Yes,No,71,No,No phone service,DSL,No
9944-AEXBM,Male,0,No,No,32,Yes,Yes,Fiber optic,No
1853-ARAAQ,Female,0,No,No,26,No,No phone service,DSL,No
6952-OMNWB,Male,1,Yes,No,68,Yes,Yes,Fiber optic,No
4697-LUPSU,Male,0,Yes,Yes,2,Yes,No,No,No internet service
8434-VGEQQ,Male,0,Yes,Yes,61,Yes,No,No,No internet service
4952-YSOGZ,Female,0,Yes,Yes,4,Yes,Yes,Fiber optic,No
1589-AGTLK,Male,0,No,No,3,Yes,No,DSL,No
5244-IRFIH,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No
6549-YMFAW,Male,1,Yes,No,9,Yes,No,No,No internet service
4950-HKQTE,Female,0,No,No,22,Yes,Yes,No,No internet service
6786-OBWQR,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No
2684-EIWEO,Female,1,No,No,30,Yes,Yes,Fiber optic,Yes
2753-JMMCV,Male,0,No,No,65,Yes,Yes,DSL,No
6439-GTPCA,Female,0,No,No,45,Yes,Yes,Fiber optic,No
6621-YOBKI,Male,0,No,No,5,Yes,No,No,No internet service
1216-JWVUX,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No
7564-GHCVB,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
1173-NOEYG,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No
7595-EHCDL,Male,0,Yes,Yes,32,No,No phone service,DSL,No
6647-ZEDXT,Female,0,No,No,30,Yes,Yes,Fiber optic,No
2521-NPUZR,Male,0,Yes,No,70,Yes,No,Fiber optic,Yes
1307-TVUFB,Male,1,No,No,42,Yes,Yes,Fiber optic,No
7503-MIOGA,Female,1,Yes,No,72,Yes,Yes,DSL,Yes
4381-MHQDC,Female,0,No,No,47,Yes,Yes,DSL,Yes
6923-JHPMP,Female,0,No,No,2,Yes,No,Fiber optic,Yes
5138-WVKYJ,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes
4018-PPNDW,Female,0,Yes,Yes,61,Yes,Yes,No,No internet service
1635-FJFCC,Female,0,No,No,5,Yes,No,DSL,No
2499-AJYUA,Female,1,Yes,No,72,Yes,Yes,Fiber optic,No
6919-ELBGL,Male,1,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
3966-HRMZA,Female,1,No,No,3,Yes,No,Fiber optic,No
6425-JWTDV,Male,0,Yes,No,48,Yes,No,No,No internet service
8405-IGQFX,Female,0,No,No,63,Yes,No,Fiber optic,No
8224-IVVPA,Female,0,No,No,27,Yes,No,DSL,Yes
9477-LGWQI,Male,0,Yes,Yes,70,Yes,No,DSL,Yes
1410-RSCMR,Male,0,Yes,Yes,7,Yes,No,DSL,Yes
3115-CZMZD,Male,0,No,Yes,0,Yes,No,No,No internet service
0139-IVFJG,Female,0,Yes,No,2,Yes,No,Fiber optic,Yes
